name,foot,height,position
emerson-espinoza,right,182,Midfielder - Defensive Midfield
emerson-espinoza,right,182,Midfielder - Defensive Midfield
emerson-espinoza,right,182,Midfielder - Defensive Midfield
etienne-youte-kinkoue,right,195,Defender - Centre-Back
fabio-cortinovis,right,195,Defender - Centre-Back
fabio-cortinovis,right,195,Defender - Centre-Back
fabio-cortinovis,right,195,Defender - Centre-Back
fabio-cortinovis,right,195,Defender - Centre-Back
filip-stankovic,right,176,Goalkeeper
filip-stankovic,right,176,Goalkeeper
filip-stankovic,right,176,Goalkeeper
filippo-de-milato,right,176,Midfielder - Defensive Midfield
franco-carboni,right,176,Forward - Left Winger
franco-carboni,right,176,Forward - Left Winger
franco-carboni,right,176,Forward - Left Winger
franco-vezzoni,right,184,Midfielder - Central Midfield
franco-vezzoni,right,184,Midfielder - Central Midfield
franco-vezzoni,right,184,Midfielder - Central Midfield
gabriele-pezzotta,right,184,Midfielder - Attacking Midfield
gabriele-pezzotta,right,184,Midfielder - Attacking Midfield
gabriele-pezzotta,right,184,Midfielder - Attacking Midfield
gabriele-pezzotta,right,184,Midfielder - Attacking Midfield
gaetano-oristanio,left,184,Forward - Second Striker
gaetano-oristanio,left,184,Forward - Second Striker
giacomo-pozzer,right,184,Goalkeeper
giacomo-pozzer,right,184,Goalkeeper
giacomo-pozzer,right,184,Goalkeeper
giacomo-pozzer,right,184,Goalkeeper
giacomo-pozzer,right,184,Goalkeeper
giovanni-fabbian,right,184,Midfielder - Defensive Midfield
giovanni-fabbian,right,184,Midfielder - Defensive Midfield
giovanni-fabbian,right,184,Midfielder - Defensive Midfield
jacopo-gianelli,right,184,Midfielder - Central Midfield
jacopo-gianelli,right,184,Midfielder - Central Midfield
jacopo-gianelli,right,184,Midfielder - Central Midfield
jacopo-gianelli,right,184,Midfielder - Central Midfield
jacopo-gianelli,right,184,Midfielder - Central Midfield
kwadwo-asamoah,left,173,Midfielder - Left Midfield
kwadwo-asamoah,left,173,Midfielder - Left Midfield
kwadwo-asamoah,left,173,Midfielder - Left Midfield
kwadwo-asamoah,left,173,Midfielder - Left Midfield
kwadwo-asamoah,left,173,Midfielder - Left Midfield
kwadwo-asamoah,left,173,Midfielder - Left Midfield
kwadwo-asamoah,left,173,Midfielder - Left Midfield
kwadwo-asamoah,left,173,Midfielder - Left Midfield
kwadwo-asamoah,left,173,Midfielder - Left Midfield
lado-akhalaia,right,173,Forward - Centre-Forward
lado-akhalaia,right,173,Forward - Centre-Forward
lado-akhalaia,right,173,Forward - Centre-Forward
lautaro-martinez,right,174,Forward - Centre-Forward
lautaro-martinez,right,174,Forward - Centre-Forward
lorenzo-colombini,left,174,Defender - Left-Back
lorenzo-colombini,left,174,Defender - Left-Back
lorenzo-colombini,left,174,Defender - Left-Back
lorenzo-colombini,left,174,Defender - Left-Back
lorenzo-colombini,left,174,Defender - Left-Back
lorenzo-peschetola,left,181,Midfielder - Attacking Midfield
lorenzo-peschetola,left,181,Midfielder - Attacking Midfield
lorenzo-peschetola,left,181,Midfielder - Attacking Midfield
lorenzo-pirola,left,185,Defender - Centre-Back
lorenzo-pirola,left,185,Defender - Centre-Back
lorenzo-pirola,left,185,Defender - Centre-Back
lorenzo-pirola,left,185,Defender - Centre-Back
lorenzo-pirola,left,185,Defender - Centre-Back
luca-magazzu,right,175,Forward - Second Striker
luca-magazzu,right,175,Forward - Second Striker
luca-magazzu,right,175,Forward - Second Striker
lucien-agoume,right,185,Midfielder - Defensive Midfield
lucien-agoume,right,185,Midfielder - Defensive Midfield
lucien-agoume,right,185,Midfielder - Defensive Midfield
lucien-agoume,right,185,Midfielder - Defensive Midfield
marcelo-brozovic,both,181,Midfielder - Defensive Midfield
marcelo-brozovic,both,181,Midfielder - Defensive Midfield
marcelo-brozovic,both,181,Midfielder - Defensive Midfield
marcelo-brozovic,both,181,Midfielder - Defensive Midfield
marcelo-brozovic,both,181,Midfielder - Defensive Midfield
marcelo-brozovic,both,181,Midfielder - Defensive Midfield
marcelo-brozovic,both,181,Midfielder - Defensive Midfield
marcelo-brozovic,both,181,Midfielder - Defensive Midfield
marco-monti,both,181,Midfielder - Defensive Midfield
martin-satriano,right,187,Forward - Centre-Forward
martin-satriano,right,187,Forward - Centre-Forward
matias-fonseca,right,187,Forward - Centre-Forward
matias-fonseca,right,187,Forward - Centre-Forward
matias-fonseca,right,187,Forward - Centre-Forward
matias-fonseca,right,187,Forward - Centre-Forward
matias-vecino,right,187,Midfielder - Central Midfield
matias-vecino,right,187,Midfielder - Central Midfield
matias-vecino,right,187,Midfielder - Central Midfield
matias-vecino,right,187,Midfielder - Central Midfield
matias-vecino,right,187,Midfielder - Central Midfield
matias-vecino,right,187,Midfielder - Central Midfield
matias-vecino,right,187,Midfielder - Central Midfield
matias-vecino,right,187,Midfielder - Central Midfield
mattia-ballabio,right,187,Midfielder - Central Midfield
mattia-ballabio,right,187,Midfielder - Central Midfield
mattia-mirarchi,right,187,Midfielder - Central Midfield
mattia-mirarchi,right,187,Midfielder - Central Midfield
mattia-mirarchi,right,187,Midfielder - Central Midfield
mattia-mirarchi,right,187,Midfielder - Central Midfield
mattia-sangalli,right,187,Midfielder - Defensive Midfield
mattia-sangalli,right,187,Midfielder - Defensive Midfield
mattia-tordini,right,170,Forward - Centre-Forward
mattia-tordini,right,170,Forward - Centre-Forward
mattia-tordini,right,170,Forward - Centre-Forward
mattia-tordini,right,170,Forward - Centre-Forward
mattia-tordini,right,170,Forward - Centre-Forward
mattia-tordini,right,170,Forward - Centre-Forward
mattia-tordini,right,170,Forward - Centre-Forward
mattia-zanotti,right,170,Defender - Right-Back
mattia-zanotti,right,170,Defender - Right-Back
mattia-zanotti,right,170,Defender - Right-Back
michael-ntube,left,170,Defender - Centre-Back
michael-ntube,left,170,Defender - Centre-Back
michael-ntube,left,170,Defender - Centre-Back
michael-ntube,left,170,Defender - Centre-Back
michael-ntube,left,170,Defender - Centre-Back
milan-skriniar,right,188,Defender - Centre-Back
milan-skriniar,right,188,Defender - Centre-Back
milan-skriniar,right,188,Defender - Centre-Back
milan-skriniar,right,188,Defender - Centre-Back
milan-skriniar,right,188,Defender - Centre-Back
mirco-tosi,left,188,Defender - Left-Back
mirco-tosi,left,188,Defender - Left-Back
mirco-tosi,left,188,Defender - Left-Back
niccolo-squizzato,right,188,Midfielder - Central Midfield
niccolo-squizzato,right,188,Midfielder - Central Midfield
nicholas-bonfanti,right,178,Forward - Second Striker
nicholas-bonfanti,right,178,Forward - Second Striker
nicholas-bonfanti,right,178,Forward - Second Striker
nicola-milani,right,178,Midfielder - Central Midfield
nicola-milani,right,178,Midfielder - Central Midfield
nicola-milani,right,178,Midfielder - Central Midfield
nicola-milani,right,178,Midfielder - Central Midfield
nicola-milani,right,178,Midfielder - Central Midfield
nicola-milani,right,178,Midfielder - Central Midfield
nicola-milani,right,178,Midfielder - Central Midfield
nicolas-gerardi,right,178,Goalkeeper
nicolas-gerardi,right,178,Goalkeeper
nicolas-gerardi,right,178,Goalkeeper
nicolas-gerardi,right,178,Goalkeeper
nicolo-barella,right,172,Midfielder - Central Midfield
nicolo-barella,right,172,Midfielder - Central Midfield
nicolo-barella,right,172,Midfielder - Central Midfield
nicolo-barella,right,172,Midfielder - Central Midfield
nicolo-barella,right,172,Midfielder - Central Midfield
nicolo-barella,right,172,Midfielder - Central Midfield
nicolo-barella,right,172,Midfielder - Central Midfield
nicolo-radaelli,right,172,Goalkeeper
nicolo-radaelli,right,172,Goalkeeper
nicolo-radaelli,right,172,Goalkeeper
nicolo-radaelli,right,172,Goalkeeper
nicolo-radaelli,right,172,Goalkeeper
nicolo-radaelli,right,172,Goalkeeper
nicolo-radaelli,right,172,Goalkeeper
nicolo-verzeni,right,172,Defender - Right-Back
nicolo-verzeni,right,172,Defender - Right-Back
paolo-chierichetti,right,172,Defender - Centre-Back
pasquale-carlino,right,172,Forward - Second Striker
pasquale-carlino,right,172,Forward - Second Striker
pasquale-carlino,right,172,Forward - Second Striker
pasquale-carlino,right,172,Forward - Second Striker
ramen-cepele,left,190,Defender - Centre-Back
ramen-cepele,left,190,Defender - Centre-Back
ramen-cepele,left,190,Defender - Centre-Back
riccardo-boscolo-chio,right,190,Midfielder - Central Midfield
riccardo-boscolo-chio,right,190,Midfielder - Central Midfield
riccardo-boscolo-chio,right,190,Midfielder - Central Midfield
riccardo-burgio,left,190,Midfielder - Left Midfield
riccardo-burgio,left,190,Midfielder - Left Midfield
riccardo-burgio,left,190,Midfielder - Left Midfield
riccardo-burgio,left,190,Midfielder - Left Midfield
riccardo-burgio,left,190,Midfielder - Left Midfield
riccardo-burgio,left,190,Midfielder - Left Midfield
roberto-gagliardini,right,188,Midfielder - Central Midfield
roberto-gagliardini,right,188,Midfielder - Central Midfield
roberto-gagliardini,right,188,Midfielder - Central Midfield
roberto-gagliardini,right,188,Midfielder - Central Midfield
roberto-gagliardini,right,188,Midfielder - Central Midfield
roberto-gagliardini,right,188,Midfielder - Central Midfield
roberto-gagliardini,right,188,Midfielder - Central Midfield
roberto-gagliardini,right,188,Midfielder - Central Midfield
roberto-gagliardini,right,188,Midfielder - Central Midfield
roberto-gagliardini,right,188,Midfielder - Central Midfield
roberto-gagliardini,right,188,Midfielder - Central Midfield
romelu-lukaku,left,191,Forward - Centre-Forward
romelu-lukaku,left,191,Forward - Centre-Forward
romelu-lukaku,left,191,Forward - Centre-Forward
romelu-lukaku,left,191,Forward - Centre-Forward
romelu-lukaku,left,191,Forward - Centre-Forward
romelu-lukaku,left,191,Forward - Centre-Forward
romelu-lukaku,left,191,Forward - Centre-Forward
romelu-lukaku,left,191,Forward - Centre-Forward
romelu-lukaku,left,191,Forward - Centre-Forward
romelu-lukaku,left,191,Forward - Centre-Forward
romelu-lukaku,left,191,Forward - Centre-Forward
rosario-cancello,right,191,Forward - Centre-Forward
rosario-cancello,right,191,Forward - Centre-Forward
rosario-cancello,right,191,Forward - Centre-Forward
rosario-cancello,right,191,Forward - Centre-Forward
rosario-cancello,right,191,Forward - Centre-Forward
samir-handanovic,right,193,Goalkeeper
samir-handanovic,right,193,Goalkeeper
samir-handanovic,right,193,Goalkeeper
samir-handanovic,right,193,Goalkeeper
samir-handanovic,right,193,Goalkeeper
samir-handanovic,right,193,Goalkeeper
samir-handanovic,right,193,Goalkeeper
samir-handanovic,right,193,Goalkeeper
samir-handanovic,right,193,Goalkeeper
samuele-mulattieri,right,183,Forward - Second Striker
samuele-mulattieri,right,183,Forward - Second Striker
samuele-mulattieri,right,183,Forward - Second Striker
samuele-mulattieri,right,183,Forward - Second Striker
samuele-uccellini,right,183,Defender - Centre-Back
samuele-uccellini,right,183,Defender - Centre-Back
samuele-uccellini,right,183,Defender - Centre-Back
samuele-uccellini,right,183,Defender - Centre-Back
samuele-uccellini,right,183,Defender - Centre-Back
samuele-uccellini,right,183,Defender - Centre-Back
sebastiano-esposito,right,186,Forward - Centre-Forward
sebastiano-esposito,right,186,Forward - Centre-Forward
sebastiano-esposito,right,186,Forward - Centre-Forward
sebastiano-esposito,right,186,Forward - Centre-Forward
sebastiano-esposito,right,186,Forward - Centre-Forward
sebastiano-esposito,right,186,Forward - Centre-Forward
simone-oppizzi,right,186,Midfielder - Central Midfield
simone-oppizzi,right,186,Midfielder - Central Midfield
simone-oppizzi,right,186,Midfielder - Central Midfield
simone-tononi,right,186,Goalkeeper
simone-tononi,right,186,Goalkeeper
simone-tononi,right,186,Goalkeeper
simone-tononi,right,186,Goalkeeper
simone-tononi,right,186,Goalkeeper
stefan-de-vrij,right,189,Defender - Centre-Back
stefan-de-vrij,right,189,Defender - Centre-Back
stefan-de-vrij,right,189,Defender - Centre-Back
stefan-de-vrij,right,189,Defender - Centre-Back
stefano-cester,right,189,Midfielder - Central Midfield
stefano-cester,right,189,Midfielder - Central Midfield
stefano-cester,right,189,Midfielder - Central Midfield
stefano-cester,right,189,Midfielder - Central Midfield
stefano-sensi,right,168,Midfielder - Central Midfield
stefano-sensi,right,168,Midfielder - Central Midfield
stefano-sensi,right,168,Midfielder - Central Midfield
stefano-sensi,right,168,Midfielder - Central Midfield
stefano-sensi,right,168,Midfielder - Central Midfield
stefano-sensi,right,168,Midfielder - Central Midfield
stefano-sensi,right,168,Midfielder - Central Midfield
stefano-sensi,right,168,Midfielder - Central Midfield
stefano-sensi,right,168,Midfielder - Central Midfield
thomas-branzini,right,168,Midfielder - Defensive Midfield
thomas-schiro,left,183,Midfielder - Central Midfield
thomas-schiro,left,183,Midfielder - Central Midfield
thomas-schiro,left,183,Midfielder - Central Midfield
thomas-schiro,left,183,Midfielder - Central Midfield
tibo-persyn,right,179,Midfielder - Right Midfield
tibo-persyn,right,179,Midfielder - Right Midfield
tommaso-berni,right,185,Goalkeeper
tommaso-berni,right,185,Goalkeeper
tommaso-berni,right,185,Goalkeeper
tommaso-berni,right,185,Goalkeeper
tommaso-berni,right,185,Goalkeeper
tommaso-berni,right,185,Goalkeeper
tommaso-berni,right,185,Goalkeeper
tommaso-berni,right,185,Goalkeeper
tommaso-berni,right,185,Goalkeeper
tommaso-berni,right,185,Goalkeeper
victor-moses,right,177,Midfielder - Right Midfield
victor-moses,right,177,Midfielder - Right Midfield
victor-moses,right,177,Midfielder - Right Midfield
victor-moses,right,177,Midfielder - Right Midfield
victor-moses,right,177,Midfielder - Right Midfield
victor-moses,right,177,Midfielder - Right Midfield
victor-moses,right,177,Midfielder - Right Midfield
victor-moses,right,177,Midfielder - Right Midfield
victor-moses,right,177,Midfielder - Right Midfield
victor-moses,right,177,Midfielder - Right Midfield
victor-moses,right,177,Midfielder - Right Midfield
victor-moses,right,177,Midfielder - Right Midfield
victor-moses,right,177,Midfielder - Right Midfield
victor-moses,right,177,Midfielder - Right Midfield
victor-moses,right,177,Midfielder - Right Midfield
william-rovida,right,177,Goalkeeper
aaron-ramsey,both,182,Midfielder - Central Midfield
aaron-ramsey,both,182,Midfielder - Central Midfield
aaron-ramsey,both,182,Midfielder - Central Midfield
aaron-ramsey,both,182,Midfielder - Central Midfield
aaron-ramsey,both,182,Midfielder - Central Midfield
aaron-ramsey,both,182,Midfielder - Central Midfield
aaron-ramsey,both,182,Midfielder - Central Midfield
adrien-rabiot,left,188,Midfielder - Central Midfield
adrien-rabiot,left,188,Midfielder - Central Midfield
adrien-rabiot,left,188,Midfielder - Central Midfield
adrien-rabiot,left,188,Midfielder - Central Midfield
adrien-rabiot,left,188,Midfielder - Central Midfield
adrien-rabiot,left,188,Midfielder - Central Midfield
adrien-rabiot,left,188,Midfielder - Central Midfield
adrien-rabiot,left,188,Midfielder - Central Midfield
adrien-rabiot,left,188,Midfielder - Central Midfield
alessandro-pio-riccio,right,187,Defender - Centre-Back
alessandro-pio-riccio,right,187,Defender - Centre-Back
alessandro-pio-riccio,right,187,Defender - Centre-Back
alex-sandro,left,181,Defender - Left-Back
alex-sandro,left,181,Defender - Left-Back
alex-sandro,left,181,Defender - Left-Back
alex-sandro,left,181,Defender - Left-Back
alex-sandro,left,181,Defender - Left-Back
alex-sandro,left,181,Defender - Left-Back
andrea-bonetti,left,181,Defender
andrea-ferraris,right,181,Midfielder - Central Midfield
andrea-ferraris,right,181,Midfielder - Central Midfield
andrea-ferraris,right,181,Midfielder - Central Midfield
angel-chibozo,right,181,Forward - Left Winger
angel-chibozo,right,181,Forward - Left Winger
angel-chibozo,right,181,Forward - Left Winger
angel-chibozo,right,181,Forward - Left Winger
angel-chibozo,right,181,Forward - Left Winger
angel-chibozo,right,181,Forward - Left Winger
blaise-matuidi,left,175,Midfielder - Central Midfield
blaise-matuidi,left,175,Midfielder - Central Midfield
blaise-matuidi,left,175,Midfielder - Central Midfield
blaise-matuidi,left,175,Midfielder - Central Midfield
blaise-matuidi,left,175,Midfielder - Central Midfield
